type,beds,baths,garage,lot_sqft,sqft,stories,listPrice,age_range
1,3,2,1,3751.0,1700.0,3,700000.0,0
5,3,2,2,8002.0,1851.0,1,269000.0,1
5,3,2,2,3751.0,3720.0,1,235000.0,4
5,7,8,3,4650.0,6965.0,2,4400000.0,0
5,4,2,1,3772.0,1542.0,2,350000.0,4
5,4,4,2,3751.0,2553.0,2,414900.0,3
1,4,3,2,3751.0,2600.0,3,325000.0,4
5,3,3,2,3125.0,2461.0,2,260000.0,1
5,1,1,2,3350.0,600.0,1,19900.0,4
5,3,4,1,3751.0,2500.0,2,599900.0,2
4,10,4,2,3000.0,4000.0,2,285000.0,4
6,3,2,2,3750.0,1465.0,2,285000.0,3
1,2,2,1,3751.0,1150.0,27,250000.0,3
5,4,2,2,3751.0,1250.0,2,29750.0,1
5,3,3,2,9750.0,3076.0,2,349000.0,1
5,3,3,2,4625.0,1361.0,1,350000.0,3
5,3,3,1,3750.0,1024.0,2,249900.0,4
1,1,1,1,3751.0,1550.0,21,180000.0,4
4,6,3,2,3125.0,1550.0,2,465000.0,1
1,2,1,2,3751.0,750.0,4,330000.0,4
5,3,2,2,3920.0,1300.0,1,239900.0,1
5,3,2,2,4200.0,1562.0,2,470000.0,4
1,3,2,2,3751.0,1750.0,5,549000.0,1
5,4,3,2,3751.0,954.0,2,80000.0,1
5,3,2,2,3751.0,1080.0,2,229900.0,3
4,4,2,2,3125.0,1550.0,2,35000.0,2
5,6,6,3,3500.0,5977.0,3,3200000.0,0
5,3,2,2,3123.0,1040.0,1,155000.0,3
5,5,2,2,6250.0,1512.0,2,337000.0,3
5,3,3,2,1944.0,1110.0,2,459900.0,4
5,4,3,2,6970.0,1911.0,2,435000.0,3
1,2,2,2,3751.0,950.0,3,235000.0,4
1,2,1,2,3751.0,878.0,3,47500.0,3
1,1,1,2,3751.0,800.0,8,153000.0,3
1,1,1,75,3751.0,713.0,7,245000.0,1
5,3,2,2,10454.0,1622.0,2,450000.0,1
6,3,3,1,3751.0,1800.0,2,64900.0,4
5,3,2,2,3705.0,1046.0,1,150000.0,4
4,5,2,2,3125.0,1550.0,2,59900.0,1
1,3,2,2,3751.0,1760.0,3,679000.0,0
5,4,2,2,1472.0,1246.0,2,195000.0,1
6,2,2,2,3751.0,1727.0,3,325000.0,0
5,3,2,2,4375.0,1182.0,2,280000.0,4
1,1,1,1,3751.0,770.0,19,209000.0,3
4,6,2,2,3900.0,1550.0,2,60000.0,2
4,5,3,2,3750.0,1550.0,2,320000.0,1
5,4,3,2,3964.0,3025.0,2,525000.0,4
5,3,2,2,3149.0,1120.0,1,235000.0,3
5,3,3,2,2928.0,2200.0,2,498000.0,1
1,2,2,2,3751.0,1200.0,3,319000.0,1
1,2,2,2,3751.0,1550.0,46,364900.0,0
1,4,3,2,3751.0,2500.0,26,699000.0,3
5,4,4,2,7719.0,3760.0,2,899900.0,1
1,2,2,1,3751.0,1550.0,100,439900.0,3
5,5,3,2,4125.0,4300.0,2,599999.0,4
1,2,2,2,3751.0,1300.0,4,415000.0,0
5,3,2,1,10803.0,892.0,1,239900.0,4
5,3,2,1,3703.0,1550.0,2,190000.0,4
1,3,1,2,3751.0,1400.0,3,125000.0,1
1,1,1,2,3751.0,1550.0,60,260000.0,3
1,2,2,2,3751.0,1550.0,7,379900.0,1
1,2,2,1,3751.0,1221.0,56,425000.0,0
5,3,2,2,8550.0,1550.0,1,230000.0,1
5,3,1,2,3125.0,1550.0,1,38900.0,4
5,3,1,2,3750.0,1550.0,2,324900.0,1
1,3,2,2,3751.0,2000.0,3,325000.0,4
4,6,2,3,3485.0,1550.0,2,199999.0,1
5,3,4,2,3598.0,1800.0,2,549900.0,0
1,4,3,2,3751.0,2350.0,4,1149999.0,4
5,3,3,1,3920.0,1546.0,2,315000.0,4
5,4,2,2,3125.0,1492.0,2,649900.0,1
4,7,5,2,4792.0,3400.0,2,719900.0,3
1,2,1,2,3751.0,1150.0,16,304500.0,4
6,2,1,2,2670.0,940.0,2,350000.0,4
1,2,2,1,3751.0,1400.0,37,499900.0,0
5,4,2,2,4000.0,1896.0,2,55900.0,1
4,4,2,2,3125.0,1550.0,2,199900.0,1
5,3,3,2,3751.0,1700.0,2,549000.0,4
5,4,2,2,3750.0,2397.0,2,339900.0,4
5,2,2,2,4721.0,1656.0,2,224873.0,4
5,3,2,2,3751.0,2358.0,2,325000.0,4
4,6,4,2,3625.0,1550.0,2,725000.0,1
4,5,2,2,2614.0,1550.0,2,475000.0,4
5,3,1,2,3751.0,1242.0,1,167500.0,4
5,4,2,2,3750.0,1428.0,2,149900.0,2
1,1,1,1,3751.0,1550.0,4,319900.0,0
1,3,3,1,3751.0,1600.0,61,650000.0,0
5,5,7,1,10781.0,10250.0,3,6500000.0,2
4,5,6,2,3125.0,1616.0,2,730000.0,4
4,6,2,2,3751.0,2349.0,2,375000.0,2
1,2,2,2,3751.0,1600.0,12,135000.0,1
1,3,2,2,3751.0,1650.0,12,249000.0,1
1,2,2,2,3751.0,1550.0,3,245000.0,1
1,2,1,2,3751.0,1000.0,30,279000.0,3
1,2,2,2,3751.0,1157.0,19,279900.0,3
1,1,1,2,3751.0,1550.0,4,325000.0,4
1,2,2,1,3751.0,1550.0,3,435000.0,0
4,4,2,2,3920.0,1550.0,2,94000.0,1
5,3,2,2,5053.0,1763.0,2,598000.0,4
5,3,3,2,3750.0,1248.0,1,489000.0,3
1,3,2,2,3751.0,1900.0,5,675000.0,0
1,2,2,1,3751.0,1550.0,4,670000.0,0
1,3,4,1,3751.0,2500.0,55,899000.0,3
5,3,3,2,3703.0,1535.0,2,385000.0,4
5,4,2,1,14643.0,1417.0,2,329000.0,4
5,6,5,2,8040.0,3519.0,3,1350000.0,2
5,4,4,2,3750.0,3200.0,2,570000.0,4
5,3,3,2,3075.0,2156.0,2,995000.0,2
5,5,2,2,3136.0,1738.0,3,215000.0,2
1,2,2,2,3751.0,1500.0,39,320000.0,4
1,3,3,2,3751.0,2100.0,5,800000.0,0
5,3,2,2,3576.0,1535.0,2,42000.0,4
1,2,2,2,3751.0,1425.0,20,299000.0,0
5,5,4,2,6691.0,3495.0,2,875000.0,4
5,2,1,1,5625.0,1000.0,1,375000.0,4
5,4,4,2,5900.0,3246.0,3,849000.0,4
5,3,1,2,3751.0,1080.0,1,264900.0,3
5,4,3,2,7200.0,2500.0,2,199999.0,1
5,4,3,2,5097.0,1550.0,2,450000.0,4
1,1,1,1,3751.0,1550.0,25,159000.0,3
5,3,3,2,4064.0,1450.0,2,245000.0,4
6,3,3,2,2664.0,2778.0,2,774500.0,4
4,5,4,3,5000.0,1550.0,2,298000.0,4
1,1,1,2,3751.0,1550.0,4,290000.0,1
1,1,1,2,3751.0,1550.0,3,325000.0,1
6,2,2,2,1984.0,1088.0,2,225000.0,2
5,2,2,2,4500.0,1550.0,2,379875.0,1
5,2,1,1,4000.0,880.0,2,79400.0,1
1,2,2,1,3751.0,1100.0,9,450000.0,0
5,3,1,2,5793.0,998.0,1,269900.0,4
1,2,1,2,3751.0,1200.0,17,299900.0,4
1,2,2,2,3751.0,1011.0,3,199000.0,3
5,3,1,1,4400.0,1433.0,2,429900.0,4
5,2,1,2,3751.0,1100.0,2,120000.0,4
5,2,2,2,3125.0,1100.0,2,149900.0,3
6,3,4,2,3751.0,2000.0,2,599000.0,0
6,3,3,2,3751.0,1550.0,4,850000.0,4
1,2,2,2,3751.0,1400.0,3,440000.0,1
5,4,3,2,2196.0,1800.0,2,299000.0,4
1,3,3,2,3751.0,1710.0,3,199900.0,1
1,2,2,1,3751.0,1700.0,45,415000.0,3
1,2,2,2,3751.0,1100.0,3,425000.0,0
1,2,2,1,40000.0,1278.0,5,300000.0,0
4,4,2,2,3048.0,1550.0,2,375000.0,1
5,2,2,2,7161.0,2400.0,1,599000.0,4
5,3,2,2,4840.0,1237.0,2,345000.0,3
1,1,1,2,3751.0,1000.0,3,279000.0,1
4,7,6,2,4880.0,1850.0,2,819000.0,3
5,2,2,2,3781.0,1079.0,1,362500.0,4
5,3,2,2,3117.0,1020.0,1,195000.0,3
5,3,3,2,3750.0,3000.0,2,534999.0,0
4,5,2,2,3125.0,1550.0,2,550000.0,4
5,5,7,2,2845.0,6500.0,3,3699000.0,2
1,1,1,2,3751.0,800.0,2,160000.0,1
5,5,4,1,1368.0,1550.0,3,2295000.0,4
4,4,2,2,3125.0,1550.0,2,585000.0,1
1,2,2,1,3751.0,1300.0,10,499900.0,4
5,5,2,2,10000.0,1550.0,3,375000.0,1
1,1,1,1,3751.0,1550.0,19,209900.0,4
1,2,1,2,3751.0,1550.0,4,225000.0,4
1,2,2,1,3751.0,1550.0,1,339000.0,0
5,4,5,1,1455.0,4700.0,3,1650000.0,1
4,4,2,1,3751.0,1550.0,2,124900.0,1
1,1,1,2,3751.0,1550.0,6,295000.0,1
5,2,2,2,3720.0,1900.0,1,329900.0,4
1,1,1,1,3751.0,750.0,1,113500.0,3
1,2,2,1,3751.0,1200.0,5,599000.0,0
4,7,2,2,3125.0,1550.0,2,169900.0,1
5,3,6,1,1200.0,5162.0,2,3800000.0,1
1,2,2,1,3751.0,1300.0,60,434900.0,0
1,1,1,1,3751.0,933.0,31,385000.0,0
1,3,3,2,3751.0,1600.0,3,599900.0,0
5,4,4,2,4687.0,1550.0,1,259000.0,4
5,5,7,3,3750.0,6100.0,2,3000000.0,1
4,6,3,2,3049.0,1550.0,2,405000.0,1
1,1,1,2,3751.0,1550.0,23,250000.0,3
4,7,4,2,3920.0,1550.0,2,315000.0,4
6,2,3,1,3751.0,1600.0,3,499999.0,0
6,2,2,1,3751.0,1550.0,3,429900.0,0
1,2,2,2,3751.0,1550.0,36,595000.0,3
1,3,2,1,3751.0,1089.0,4,427280.0,0
5,3,2,2,3198.0,1800.0,2,309900.0,4
5,3,3,2,3751.0,1500.0,1,269000.0,4
5,2,1,2,3780.0,828.0,2,176000.0,1
1,1,1,1,3751.0,1550.0,28,193900.0,3
4,6,4,2,4625.0,1550.0,2,116999.0,1
1,3,2,2,3751.0,1800.0,2,589000.0,1
5,2,2,2,3751.0,1320.0,2,215000.0,1
1,3,3,1,3751.0,2000.0,40,1000000.0,0
1,3,2,1,3751.0,1224.0,7,350000.0,0
1,2,2,2,3751.0,1550.0,4,799000.0,0
5,2,2,2,4883.0,2484.0,1,368000.0,1
1,1,2,1,3751.0,950.0,6,299900.0,4
1,2,2,2,3751.0,1550.0,5,100000.0,4
5,5,4,2,6168.0,3000.0,2,789900.0,0
4,5,2,2,3751.0,1550.0,2,89000.0,2
1,1,1,2,3751.0,650.0,15,130000.0,4
1,0,1,2,3751.0,1550.0,6,85000.0,4
1,2,2,2,3751.0,1800.0,4,612000.0,1
5,6,2,2,3125.0,1800.0,2,280000.0,3
1,2,2,2,3751.0,1500.0,3,749000.0,0
1,4,2,1,2750.0,1550.0,3,589900.0,0
5,3,1,2,4356.0,1156.0,2,69900.0,4
5,3,2,1,4720.0,1440.0,2,475000.0,4
1,2,2,2,3751.0,1300.0,4,285000.0,0
1,3,2,1,3751.0,1800.0,8,510000.0,4
1,4,6,2,3751.0,5349.0,8,2695000.0,0
5,3,3,2,3751.0,2184.0,2,329900.0,3
1,1,1,2,3751.0,750.0,12,44900.0,3
1,1,2,1,3751.0,1150.0,7,410000.0,0
5,2,3,2,5314.0,1152.0,2,159500.0,1
5,2,2,2,3751.0,1800.0,1,264888.0,4
1,2,2,1,3751.0,1470.0,4,729900.0,0
1,2,2,2,3751.0,1550.0,2,225000.0,1
5,4,2,2,3125.0,1690.0,2,134900.0,1
5,2,3,2,3750.0,1216.0,2,299900.0,4
4,4,3,2,3750.0,1550.0,2,593000.0,1
5,3,3,2,3123.0,1800.0,2,449000.0,1
5,2,2,2,3811.0,2000.0,2,250000.0,4
5,1,1,2,3751.0,720.0,2,210000.0,4
5,4,3,3,3751.0,2100.0,2,309999.0,2
5,3,1,2,5000.0,1092.0,1,165000.0,1
6,3,2,1,3751.0,1146.0,2,329900.0,4
5,3,3,2,3751.0,2140.0,2,299900.0,1
6,4,4,2,3751.0,3766.0,4,2350000.0,0
1,2,2,1,3751.0,1000.0,28,250000.0,3
1,1,1,1,3751.0,1250.0,1,295500.0,1
1,2,3,1,3751.0,1902.0,52,849900.0,0
5,3,2,2,2856.0,1216.0,1,189000.0,1
5,3,2,1,4375.0,1362.0,1,189900.0,4
5,4,2,2,3750.0,1080.0,2,339000.0,4
1,4,2,2,3751.0,1625.0,3,285000.0,4
5,3,3,2,3751.0,2000.0,2,425000.0,4
5,4,4,2,3123.0,1550.0,2,1250000.0,1
5,3,2,2,2700.0,1553.0,1,399900.0,2
1,2,2,1,3751.0,1300.0,6,450000.0,0
5,4,3,2,3751.0,1458.0,2,299900.0,4
4,5,2,2,3751.0,1550.0,2,380000.0,1
1,2,2,1,3751.0,1550.0,4,545000.0,0
5,5,6,5,8784.0,8000.0,3,5695000.0,0
5,5,7,3,6250.0,8800.0,3,2285000.0,0
5,4,3,2,3750.0,2150.0,2,349700.0,4
1,2,2,1,3751.0,1550.0,3,405000.0,1
4,8,6,4,7192.0,1550.0,2,479900.0,1
4,5,2,2,3485.0,1550.0,2,224900.0,1
1,3,3,1,3751.0,2800.0,4,800000.0,0
1,3,3,2,3751.0,1700.0,12,185000.0,4
1,2,2,1,3751.0,1401.0,58,510000.0,0
5,7,6,1,7000.0,6016.0,2,2650000.0,2
1,1,1,1,3751.0,785.0,26,165000.0,4
5,4,3,2,4625.0,1125.0,2,425000.0,1
5,3,4,2,2400.0,1550.0,2,1195000.0,2
5,5,3,2,4312.0,1278.0,2,439000.0,4
5,3,3,2,3750.0,2950.0,2,440000.0,4
4,7,4,2,3751.0,1550.0,2,275000.0,4
1,3,2,1,3751.0,1850.0,4,850000.0,0
4,5,2,2,2976.0,1550.0,2,225000.0,1
5,5,3,2,4583.0,1335.0,2,299000.0,1
1,3,2,2,3751.0,1886.0,3,399800.0,4
4,5,2,2,2208.0,1550.0,2,349900.0,4
5,3,2,2,3751.0,2170.0,2,499900.0,4
4,6,3,2,6250.0,1550.0,2,90000.0,4
6,2,2,1,3751.0,1200.0,2,450000.0,0
5,6,5,2,1930.0,1550.0,3,1199000.0,1
5,3,4,2,3751.0,4000.0,2,965000.0,0
1,2,1,2,3751.0,1550.0,4,224900.0,4
4,4,2,2,3485.0,1550.0,2,140000.0,1
1,1,1,2,3751.0,1550.0,3,245000.0,4
5,3,2,2,3990.0,1007.0,2,299900.0,4
5,3,3,2,4687.0,1320.0,1,269000.0,4
1,2,3,1,3751.0,1550.0,6,419000.0,0
5,2,2,2,3751.0,1550.0,2,459000.0,4
1,2,2,1,3751.0,1550.0,21,435000.0,3
5,6,7,2,3751.0,8000.0,2,8500000.0,4
5,2,1,2,3750.0,900.0,1,349900.0,4
4,12,4,2,3751.0,1550.0,2,629900.0,4
1,2,2,2,3751.0,1300.0,3,569900.0,0
6,3,3,2,3751.0,1550.0,4,885000.0,0
1,2,2,2,3751.0,1300.0,3,425000.0,4
5,3,3,2,3660.0,1590.0,2,449000.0,4
1,2,2,1,3751.0,1238.0,53,649000.0,0
4,6,3,2,3750.0,1550.0,2,189900.0,1
1,0,3,2,3751.0,1550.0,5,689900.0,1
1,2,2,2,3751.0,850.0,3,195000.0,1
1,3,2,2,3751.0,1800.0,3,535000.0,1
5,4,2,2,3625.0,1750.0,2,315000.0,1
6,2,2,2,450.0,1177.0,2,60000.0,3
5,4,4,2,3659.0,2862.0,2,210000.0,4
1,1,1,2,3751.0,750.0,6,140000.0,3
5,6,9,3,3354.0,1550.0,2,7900000.0,2
5,3,2,2,3750.0,1550.0,2,429900.0,4
1,2,1,2,3751.0,900.0,3,219900.0,0
5,4,2,2,3751.0,1040.0,2,220000.0,3
1,3,3,1,3751.0,1550.0,3,144900.0,4
1,3,3,1,3751.0,2100.0,2,685000.0,0
5,2,2,2,4560.0,2150.0,1,419000.0,4
1,1,1,2,3751.0,850.0,3,299000.0,1
1,2,3,2,3751.0,1550.0,5,529000.0,1
5,4,3,2,3659.0,1550.0,2,825000.0,1
4,9,3,2,2618.0,1550.0,2,185000.0,2
1,2,1,2,3751.0,870.0,3,99000.0,4
5,2,3,2,5000.0,1176.0,2,384900.0,3
1,2,1,2,3751.0,900.0,2,95999.0,1
4,8,4,2,3100.0,4202.0,2,699999.0,1
1,1,1,2,3751.0,1550.0,28,225000.0,3
4,8,4,2,2598.0,1550.0,2,498000.0,1
5,6,3,2,3751.0,2532.0,2,209900.0,1
4,6,5,2,3000.0,5400.0,2,825000.0,4
6,3,4,2,3751.0,1540.0,3,355000.0,0
1,2,1,2,3751.0,1000.0,3,225000.0,4
5,3,2,2,3751.0,1008.0,1,299990.0,4
5,3,3,2,5292.0,1152.0,1,319500.0,3
5,4,1,2,2500.0,753.0,2,39000.0,3
1,4,3,2,3751.0,2400.0,3,639000.0,1
5,3,2,2,3751.0,1173.0,1,299000.0,3
5,3,3,2,6660.0,1818.0,1,699000.0,4
4,4,2,2,3750.0,1550.0,2,299900.0,1
5,3,2,2,5214.0,1296.0,2,190000.0,1
1,2,1,2,3751.0,1000.0,3,230000.0,3
5,3,1,2,3125.0,1205.0,1,79900.0,4
5,4,3,2,3125.0,1425.0,2,350000.0,4
1,2,2,2,3751.0,1088.0,24,270000.0,3
5,4,3,2,3125.0,3531.0,2,410000.0,4
5,6,5,1,3751.0,4250.0,3,1275000.0,2
1,3,2,2,3751.0,1615.0,3,449000.0,4
1,2,1,1,3751.0,960.0,31,250000.0,3
5,3,2,2,3600.0,2582.0,2,348000.0,3
1,3,2,2,3751.0,1300.0,4,389900.0,3
1,2,2,2,3751.0,1325.0,4,440000.0,0
1,2,2,1,3751.0,1300.0,60,425000.0,0
1,1,1,2,3751.0,738.0,7,244900.0,1
5,3,3,3,5125.0,1450.0,2,295000.0,4
1,2,2,1,3751.0,1600.0,3,875000.0,0
1,2,2,1,3751.0,1200.0,10,449500.0,0
6,4,3,2,3751.0,2460.0,3,790000.0,3
5,3,4,2,3075.0,3000.0,2,539900.0,1
1,1,1,1,3751.0,750.0,12,170000.0,1
5,4,3,3,5000.0,1990.0,2,385000.0,4
4,6,3,2,6250.0,1550.0,2,119900.0,1
5,3,3,2,2648.0,1250.0,2,385000.0,3
5,4,3,2,6750.0,3324.0,3,1685000.0,4
4,6,3,2,3750.0,1550.0,2,369000.0,1
5,3,4,2,3354.0,1936.0,2,619900.0,0
5,3,2,2,4375.0,1443.0,2,177900.0,4
1,1,1,1,3751.0,1550.0,19,208000.0,3
1,2,2,2,3751.0,1780.0,4,550000.0,1
1,2,1,2,3751.0,1400.0,2,373000.0,2
5,4,4,2,3000.0,1550.0,2,1695000.0,0
5,3,1,2,3136.0,1276.0,2,43500.0,1
4,7,3,2,3875.0,3778.0,2,549900.0,1
1,1,1,2,3751.0,850.0,3,140000.0,1
5,3,2,1,4000.0,1550.0,1,350000.0,3
4,7,4,2,6098.0,1550.0,2,159900.0,2
1,1,1,2,3751.0,1550.0,24,200000.0,3
1,1,2,2,3751.0,1300.0,4,399900.0,1
5,6,7,3,7200.0,7000.0,3,6900000.0,0
5,4,3,2,4792.0,2100.0,2,335000.0,1
1,2,1,1,3751.0,1035.0,30,365000.0,0
5,4,1,2,4305.0,1679.0,2,339900.0,1
1,2,2,1,3751.0,916.0,3,349000.0,1
5,2,2,2,3999.0,1087.0,2,188000.0,4
1,3,2,1,3751.0,1600.0,4,479900.0,1
1,6,6,2,3751.0,1550.0,2,2995000.0,4
5,4,2,2,4138.0,1550.0,2,375000.0,4
6,4,5,1,3751.0,5196.0,17,1599999.0,4
5,3,3,2,3900.0,1200.0,2,299999.0,4
5,6,6,2,2357.0,6300.0,3,2900000.0,1
5,5,4,2,3751.0,3000.0,2,330000.0,2
5,4,2,2,3751.0,1692.0,1,189900.0,4
5,3,3,2,3751.0,2520.0,2,559000.0,4
1,0,1,2,3751.0,585.0,29,125000.0,4
5,0,1,2,3751.0,550.0,2,165000.0,3
5,3,2,2,3751.0,2300.0,2,289000.0,1
1,0,1,2,3751.0,600.0,55,130000.0,3
5,3,2,2,3751.0,1436.0,2,129900.0,0
5,2,1,1,3746.0,1018.0,1,215000.0,4
5,3,3,2,3001.0,1944.0,2,559999.0,2
5,3,2,2,3751.0,2107.0,2,315000.0,3
6,3,4,2,2640.0,2320.0,3,659999.0,0
5,4,2,2,10175.0,3200.0,2,475000.0,3
1,6,9,4,3751.0,7000.0,74,3000000.0,3
4,12,4,2,4704.0,1550.0,2,595000.0,1
4,5,2,2,3750.0,1550.0,2,121900.0,1
5,4,3,2,3125.0,1722.0,2,265000.0,1
1,2,3,1,3751.0,1600.0,4,599000.0,0
1,2,1,2,3751.0,1300.0,3,519000.0,1
1,2,1,2,3751.0,1550.0,15,169900.0,4
4,7,3,2,3750.0,1550.0,2,595000.0,4
1,2,1,2,3751.0,1000.0,3,200000.0,1
1,3,2,1,3751.0,1550.0,4,1050000.0,0
5,4,4,2,5040.0,3400.0,2,228900.0,4
4,4,3,2,3712.0,2500.0,2,150000.0,1
5,5,3,2,3125.0,2500.0,2,399000.0,1
5,4,2,2,4500.0,960.0,2,149900.0,4
1,2,2,2,3751.0,1200.0,29,315000.0,3
1,4,2,2,3751.0,2500.0,4,375000.0,1
5,4,4,2,1999.0,2932.0,2,929900.0,4
1,3,3,2,3751.0,2400.0,2,649000.0,0
4,6,4,2,3250.0,1550.0,2,239000.0,1
